if mode is add <PLACE_HOLDER> check if the repository name does not exist in the repository list <PLACE_HOLDER> close this dialog if mode is edit <PLACE_HOLDER> check if the repository name is the same as before if not check if the new name does not exist in the repository . otherwise return true to this method @$ which will mean that repository already exist,if ( input . get description ( ) != null && input . get description ( ) . length ( ) > __num__ ) { if ( mode == mode . add ) { if ( master repositories meta . search repository ( input . get name ( ) ) == null ) { dispose ( ) ; } else { display repository already exist message ( input . get name ( ) ) ; } } else { if ( master repository name . equals ( input . get name ( ) ) ) { dispose ( ) ; } else if ( master repositories meta . search repository ( input . get name ( ) ) == null ) { dispose ( ) ; } else,name exist then,success,obj,None,4,,,,
namespaces can present some <PLACE_HOLDER> @$ so just punt if we 're looking for these .,if ( is set ( analysis @$ bit_namespace ) ) return false ;,namespaces present problems,success,obj,None,1,,,,
events should share <PLACE_HOLDER>,assert same ( event @$ events . pop ( ) ) ;,events share instances,success,obj,None,1,,,,
then delegate to the database metadata driver identifier casing selection which can override these <PLACE_HOLDER> .,return super . build identifier helper ( builder @$ db meta data ) ;,which override settings,success,obj,db,1,,comm&& db database 1,,
if list <PLACE_HOLDER> exceeds pref <PLACE_HOLDER> @$ close connection,if ( closed || ( pref size > __num__ && conns . size ( ) > pref size ) ) { d ( __str__ @$ conn ) ; td ( __str__ @$ conn ) ; conns . remove ( entry ) ; conn . close connection ( ) ; } else { d ( __str__ @$ conn ) ; td ( __str__ @$ conn ) ; entry = conns . get ( loc ) ; entry . release ( ) ; },size exceeds size,success,obj,conns <SEP> conn  <SEP> conn <SEP> conns <SEP> conn <SEP> conn <SEP> conn <SEP> conns <SEP> loc,17,,code$$ comm&&  conn connection  8,,
test that it emits when time passed the time <PLACE_HOLDER>,consumer . accept ( value in global window ( new byte [ __num__ ] ) ) ;,time passed limit,success,obj,None,1,,,,
does this operator make any <PLACE_HOLDER> ?,assert equals ( __str__ @$ pretty ( __str__ ) ) ;,operator make sense,success,obj,None,3,,,,
this version gives a <PLACE_HOLDER> that rest li runs,request < string > req = builders . < string > action ( __str__ ) . build ( ) ; get client ( ) . send request ( req ) . get response ( ) ;,version gives task,success,obj,req <SEP> req,4,,code$$ req  request 2,,
entry does not have attributes <PLACE_HOLDER> : ca certs can have no attributes open ssl generates pkcs 12 with no attr for ca certs .,attr set = null ;,entry attributes note,success,obj,attr,1,,comm&& attr  attributes  1,,
apps can set the interception <PLACE_HOLDER> other than the direct parent .,final view group parent ; if ( m touch interception view group == null ) { parent = ( view group ) get parent ( ) ; } else { parent = m touch interception view group ; },apps set target,success,obj,None,0,,,,
fastpath : do not construct a new <PLACE_HOLDER> if the src is a <PLACE_HOLDER> and is already normalized .,if ( src instanceof string ) { int span length = span quick check yes ( src ) ; if ( span length == src . length ( ) ) { return ( string ) src ; } string builder sb = new string builder ( src . length ( ) ) . append ( src @$ __num__ @$ span length ) ; return normalize second and append ( sb @$ src . sub sequence ( span length @$ src . length ( ) ) ) . to string ( ) ; },fastpath construct string,success,obj, sb <SEP>  sb ,15,,code$$ sb string builder  2,,
be sure to let our parent perform any <PLACE_HOLDER> needed,j label renderer = ( j label ) super . get table cell renderer component ( data ) ; object value = data . get value ( ) ; j table table = data . get table ( ) ; boolean is selected = data . is selected ( ) ; set text ( __str__ ) ; set horizontal alignment ( center ) ; vt match match = ( vt match ) value ; vt association association = match . get association ( ) ; vt association status association status = association . get status ( ) ; if ( ! is selected ) { renderer . set background ( match table renderer . get background color ( association @$ table @$ renderer . get background ( ),parent perform initialization,success,obj,None,9,,,,
first @$ get the database . this is the database which contains the <PLACE_HOLDER> @$ with contains the processed definitions from the ddl file .,database db = get database ( ) ;,which contains catalog,success,obj,db,2,,code$$ comm&& db database  1,,
send message to all peers to find out who hosts the <PLACE_HOLDER>,if ( ! tx . is real deal local ( ) ) { find remotetx message reply processor processor = send find remotetx message ( server connection . get cache ( ) @$ tx id ) ; try { processor . wait for replies uninterruptibly ( ) ; } catch ( reply exception e ) { e . handle cause ( ) ; } internal distributed member hosting member = processor . get hosting member ( ) ; if ( hosting member != null ) { if ( logger . is debug enabled ( ) ) { logger . debug ( __str__ @$ hosting member ) ; } if ( tx . get target ( ) == null ) { tx . set target ( hosting member ),who hosts transaction,success,obj,None,15,,,,
new root should have only 1 <PLACE_HOLDER>,root . go to ( read cursor ) ; assert equals ( __num__ @$ key count ( ) ) ;,root have key,success,obj,None,2,,,,
values of lists must be accumulated as object <PLACE_HOLDER> objects under the value key . will return as a array <PLACE_HOLDER> . called recursively to traverse the entire object graph of each item in the array .,if ( type . equals ( graphson tokens . type_list ) ) { array node list = ( array node ) value ; array node value array = value and type . put array ( graphson tokens . value ) ; for ( int ix = __num__ ; ix < list . size ( ) ; ix ++ ) { add object ( value array @$ get value ( get typed value from json node ( list . get ( ix ) ) @$ include type ) ) ; } } else if ( type . equals ( graphson tokens . type_map ) ) { object node converted map = json node factory . object node ( ) ; object node json object = ( object node ),values return node,success,obj,None,21,,,,
last task to exit when shutdown release <PLACE_HOLDER>,int remaining = thread exit ( this @$ replace me ) ; if ( remaining == __num__ && is shutdown ( ) ) impl close ( ) ;,shutdown release resources,success,obj, impl ,4,,,,
3 rd parameter has no <PLACE_HOLDER> for ownerless,test ( false @$ true @$ false ) ;,parameter has affect,success,obj,None,0,,,,
notify the listeners . do that from the end of the list so that if a listener removes <PLACE_HOLDER> as the result of being called @$ it wo n't mess up with our iteration,if ( m listeners != null ) { int listener count = m listeners . size ( ) ; for ( int i = listener count - __num__ ; i >= __num__ ; i -- ) { m listeners . get ( i ) . on drawer closed ( drawer view ) ; } },listener removes itself,success,obj,None,7,,,,
end of the post fork <PLACE_HOLDER> .,trace . trace end ( trace . trace_tag_activity_manager ) ; if ( parsed args . m invoke with != null ) { wrapper init . exec application ( parsed args . m invoke with @$ parsed args . m nice name @$ parsed args . m target sdk version @$ vm runtime . get current instruction set ( ) @$ pipe fd @$ parsed args . m remaining args ) ; throw new illegal state exception ( __str__ ) ; } else { if ( ! is zygote ) { return zygote init . zygote init ( parsed args . m target sdk version @$ parsed args . m remaining args @$ null ) ; } else { return zygote init . child zygote init ( parsed args,end fork event,success,obj,None,29,,,,
check that the jar does not have an <PLACE_HOLDER> for the removed class,try ( jar file abi jar = new jar file ( abi jar path . to file ( ) ) ) { assert that ( abi jar . stream ( ) . map ( jar entry :: get name ) . collect ( collectors . to set ( ) ) @$ matchers . contains in any order ( __str__ @$ __str__ @$ __str__ @$ __str__ @$ __str__ @$ __str__ ) ) ; manifest manifest = abi jar . get manifest ( ) ; assert null ( manifest . get attributes ( __str__ ) ) ; },jar have entry,success,obj,None,15,,,,
poi produced the infinity <PLACE_HOLDER> when it should have produced the degrees <PLACE_HOLDER> .,return __num__ ; case __num__ :,poi produced sign,success,obj,None,2,,,,
start spi start <PLACE_HOLDER> .,start stopwatch ( ) ; assert parameter ( cred != null @$ __str__ ) ; if ( log . is debug enabled ( ) ) { log . debug ( config info ( __str__ @$ cred ) ) ; log . debug ( config info ( __str__ @$ cfg ) ) ; log . debug ( config info ( __str__ @$ bucket name suffix ) ) ; log . debug ( config info ( __str__ @$ bucket endpoint ) ) ; log . debug ( config info ( __str__ @$ sse alg ) ) ; } if ( cfg == null ) u . warn ( log @$ __str__ ) ; if ( f . is empty ( bucket name suffix ) ) { u . warn (,spi start stopwatch,success,obj, cfg <SEP> cfg ,17,,code$$ cfg config 2,,
assert that all threads got back the same <PLACE_HOLDER>,for ( future < map < bounded window @$ long > > result : results ) { assert equals ( value @$ result . get ( ) ) ; for ( map . entry < bounded window @$ long > entry : result . get ( ) . entry set ( ) ) { assert same ( value . get ( entry . get key ( ) ) @$ entry . get value ( ) ) ; } },threads got reference,success,obj,None,4,,,,
null means get the first <PLACE_HOLDER> .,return get next oid ( null @$ user data ) ;,means get oid,success,obj,None,0,,,,
the child case instance has the plan item instance <PLACE_HOLDER> as callback <PLACE_HOLDER> stored . when the child case instance is finished @$ the plan item of the parent case needs to be triggered .,if ( case instance state . terminated . equals ( callback data . get new state ( ) ) || case instance state . completed . equals ( callback data . get new state ( ) ) ) { command context command context = command context util . get command context ( ) ; plan item instance entity plan item instance entity = command context util . get plan item instance entity manager ( command context ) . find by id ( callback data . get callback id ( ) ) ; if ( plan item instance entity != null ) { command context util . get agenda ( command context ) . plan trigger plan item instance operation ( plan item instance entity ) ; } },instance has id,success,obj,None,7,,,,
we enqueued a pending frame @$ let 's try <PLACE_HOLDER> else next .,break ;,let try something,success,obj,None,0,,,,
some statistics for bitmap : 1 million distinct keys takes about 2 <PLACE_HOLDER> storage 5 million takes 10 <PLACE_HOLDER> 10 million takes 12 <PLACE_HOLDER>,return __num__ * __num__ * __num__ ;,statistics takes mb,success,obj,None,3,,,,
vm <PLACE_HOLDER> locks and frees key <PLACE_HOLDER>,vm1 . invoke ( new serializable runnable ( ) { @ override public void run ( ) { logger . info ( __str__ ) ; connect distributed system ( ) ; d lock service dls = ( d lock service ) d lock service . create ( dls name @$ get system ( ) @$ true @$ true @$ false ) ; assert that ( dls . lock ( key1 @$ - __num__ @$ - __num__ ) ) . is true ( ) ; logger . info ( __str__ ) ; dls . unlock ( key1 ) ; assert that ( dls . get token ( key1 ) ) . is not null ( ) ; dls . free resources ( key1 ) ; d lock token token,vm locks 1,success ,obj, dls <SEP> dls <SEP> dls <SEP> dls <SEP> dls <SEP> dls ,19,,code$$ dls d lock service  6,,
user 3 joins the new <PLACE_HOLDER>,multi user chat muc3 = new multi user chat ( get connection ( __num__ ) @$ room ) ; muc3 . join ( __str__ ) ;,user joins room,success,obj,muc3 <SEP> muc3 ,4,,code$$ muc multi user chat 2,,
recalculate wait <PLACE_HOLDER> .,woke = ( woke == - __num__ ) ? system . current time millis ( ) : woke ; wait time = this . period - ( woke - start time ) ;,recalculate wait time,success,obj,None,2,,,,
class file to write @$ if directory then use the <PLACE_HOLDER> of the input,path output = paths . get ( args [ __num__ ] ) ; if ( files . is directory ( output ) ) output = output . resolve ( input . get file name ( ) ) ;,directory use name,success,obj, args ,4,,,,
check that the byte array contains the complete <PLACE_HOLDER>,if ( len > b . length ) { throw new illegal argument exception ( __str__ ) ; } try { synchronized ( send lock ) { send packet0 ( id @$ b ) ; } } catch ( io exception ioe ) { if ( ! is open ( ) ) { throw new closed connection exception ( __str__ ) ; } else { throw ioe ; } },array contains packet,success,obj,None,7,packet0  packet  ?  ,code$$ ioe io exception 1,,
in order to find out whether the divide generates the exact <PLACE_HOLDER> @$ we avoid calling the above divide method . 'quotient ' holds the return big decimal object whose scale will be set to 'scl ' .,big decimal quotient ; int scl = check scale non zero ( preferred scale + yscale - xscale + mcp ) ; if ( check scale non zero ( ( long ) mcp + yscale - xscale ) > __num__ ) { int raise = check scale non zero ( ( long ) mcp + yscale - xscale ) ; big integer rb = big multiply power ten ( xs @$ raise ) ; quotient = divide and round ( rb @$ ys @$ scl @$ rounding mode @$ check scale non zero ( preferred scale ) ) ; } else { int new scale = check scale non zero ( ( long ) xscale - mcp ) ; int raise = check scale non zero ( (,divide generates result,success,obj,scl <SEP> rb <SEP> rb <SEP> scl ,23,,comm&& scl scale 2,code$$  rb big integer 2,
start the modify procedure & & kill the <PLACE_HOLDER>,long proc id = proc exec . submit procedure ( new modify table procedure ( proc exec . get environment ( ) @$ new td ) ) ; int last step = __num__ ;,procedure kill executor,success,obj,exec <SEP> exec,2,exec executor 2,,,
ensure process owner creates queued command <PLACE_HOLDER>,if ( ! cmd dir . exists ( ) ) { cmd dir . mkdir ( ) ; return ; },owner creates directory,success,obj,dir<SEP> dir,,dir directory 2,,,
unicode now contains the four hex digits which represents our unicode <PLACE_HOLDER>,if ( unicode . length ( ) == __num__ ) { int value = integer . parse int ( unicode . to string ( ) @$ __num__ ) ; out . write ( ( char ) value ) ; unicode . set length ( __num__ ) ; in unicode = false ; had slash = false ; },which represents character,success,obj,char,,char character 1,,,
print suppressed <PLACE_HOLDER> @$ if any,for ( throwable se : get suppressed ( ) ) se . print enclosed stack trace ( s @$ trace @$ suppressed_caption @$ __str__ @$ deja vu ) ;,print suppressed exceptions,success,obj,se <SEP> se,,se suppressed exception  2,,,
user specified the <PLACE_HOLDER> for local mode hadoop run,console . print info ( __str__ + hadoop mem + __str__ ) ; variables . put ( hadoop_mem_key @$ string . value of ( hadoop mem ) ) ;,user specified memory,success,obj,mem<SEP> mem<SEP> mem,,mem memory 3,,,
close req 1 and make sure req 2 does not affect num active <PLACE_HOLDER> .,actual res1 . close ( ) ; await ( ) . until asserted ( ( ) -> assert that ( client . num active requests ( ) ) . is zero ( ) ) ;,req affect requests,success ,obj,res1,,res requests ?   1,,,
