this will test additional segment allocation .,plc . set initial size ( size / __num__ ) ; plc . set max size ( size ) ; plc . set empty pages pool size ( empty_pages_pool_size ) ; plc . set eviction threshold ( eviction_threshold ) ; plc . set name ( default_policy_name ) ; db cfg . set default data region configuration ( plc ) ; db cfg . set page size ( page_size ) ; cfg . set data storage configuration ( db cfg ) ; return cfg ;,this test allocation
we need app targets for direct targets to get displayed,list < resolved component info > resolved component infos = create resolved components for test ( __num__ ) ; when ( s overrides . resolver list controller . get resolvers for intent ( mockito . any boolean ( ) @$ mockito . any boolean ( ) @$ mockito . isa ( list . class ) ) ) . then return ( resolved component infos ) ;,we need targets
method name can not use reserved keyword @$ e.g . return,if ( is reserved word ( operation id ) ) { logger . warn ( operation id + __str__ + underscore ( sanitize name ( __str__ + operation id ) ) ) ; operation id = __str__ + operation id ; } return underscore ( sanitize name ( operation id ) ) ;,name use keyword
sessions that are n't logged in have no username,if ( session == null || session . get username ( ) == null ) { return get local properties file ( ) ; } else { file profile dir = new file ( rune lite . profiles_dir @$ session . get username ( ) . to lower case ( ) ) ; return new file ( profile dir @$ settings_file_name ) ; },sessions have username
check that corrupting our array does n't affect other callers .,parameters [ __num__ ] = string . class ; parameters = method . get parameter types ( ) ; assert equals ( __num__ @$ parameters . length ) ; assert equals ( expected parameters [ __num__ ] @$ parameters [ __num__ ] ) ;,that corrupting array
then we read the databases etc ...,for ( object id id : get databasei ds ( false ) ) { database meta database meta = load database meta ( id @$ null ) ; database meta . share variables with ( job meta ) ; job meta . add or replace database ( database meta ) ; },we read etc
its not unique @$ add a suitable index ...,string stub = name . substring ( __num__ @$ name . length ( ) - ext . length ( ) - __num__ ) ; int index = __num__ ; do { index ++ ; name = stub + __str__ + index + __str__ + ext ; } while ( this . get script impl ( name ) != null ) ; return name ;,its add index
if the text wrapper does n't have a start index,if ( quotes . get ( i ) . start index == - __num__ ) { if ( closing quote == - __num__ ) { closing quote = i ; } else { if ( quotes . get ( i ) . end index < quotes . get ( closing quote ) . end index ) { closing quote = i ; } } },wrapper have index
sanity check last child has focus with a larger width .,assert true ( m grid view . get child at ( __num__ ) . get width ( ) < m grid view . get child at ( m grid view . get child count ( ) - __num__ ) . get width ( ) ) ; assert equals ( m grid view . get padding left ( ) @$ m grid view . get child at ( m grid view . get child count ( ) - __num__ ) . get left ( ) ) ;,child has focus
the entry will create the connection when needed,basic pool entry entry = new basic pool entry ( op @$ rospl . get route ( ) @$ ref queue ) ; pool lock . lock ( ) ; try { rospl . created entry ( entry ) ; num connections ++ ; issued connections . add ( entry . get weak ref ( ) ) ; } finally { pool lock . unlock ( ) ; } return entry ;,entry create connection
the users list will always contain a crate user,set < user > users = user manager service . get users ( null @$ null ) ; assert that ( users @$ contains ( crate_user ) ) ; users = user manager service . get users ( new users meta data ( ) @$ new users privileges meta data ( ) ) ; assert that ( users @$ contains ( crate_user ) ) ;,list contain user
optionally check the byte after this frame matches sync word .,if ( ! try read ( pes buffer @$ adts scratch . data @$ __num__ ) ) { return true ; } adts scratch . set position ( __num__ ) ; int frame size = adts scratch . read bits ( __num__ ) ; if ( frame size <= __num__ ) { return false ; },frame matches word
to kick in . metamodel will clean this up ...,try { session factory builder sf builder = metadata . get session factory builder ( ) ; populate ( sf builder @$ standard service registry ) ; schema management tool coordinator . process ( metadata @$ standard service registry @$ runtime settings . get settings ( ) @$ delayed drop registry not available impl . instance ) ; } catch ( exception e ) { throw persistence exception ( __str__ @$ e ) ; },metamodel clean this
unknown namespace should throw an exception .,try { final byte [ ] xattr = fs . getx attr ( path @$ __str__ ) ; assert . fail ( __str__ ) ; } catch ( exception e ) { generic test utils . assert exception contains ( __str__ + __str__ + __str__ @$ e ) ; },namespace throw exception
after incrementing time we should be getting the new sampled values,clock . add duration ( sampling_duration_increment ) ; assert . assert equals ( tracker . get stats ( ) . get sample max pool size ( ) @$ pool_size + __num__ ) ; assert . assert equals ( tracker . get stats ( ) . get sample max checked out ( ) @$ checked_out + __num__ ) ; assert . assert equals ( tracker . get stats ( ) . get sample max wait time ( ) @$ wait_time + __num__ ) ;,we getting values
the server only accepts fields that are replicated from owner,replicated field metadata < ? @$ ? > replicated field metadata = ( replicated field metadata < ? @$ ? > ) field metadata ; return replicated field metadata . is replicated ( ) && replicated field metadata . get replication info ( ) . value ( ) . is replicate from owner ( ) ;,server accepts fields
exclude test which does n't support current infrastructure,groups . remove ( test group . singleuser ) ; groups . remove ( test group . multiuser ) ; groups . remove ( test group . github ) ; groups . remove ( test group . under_repair ) ; groups . remove ( test group . flaky ) ; if ( ! groups . is empty ( ) && ! groups . contains ( infrastructure . to string ( ) . to lower case ( ) ) ) { annotation . set enabled ( false ) ; },which support infrastructure
fullscreen task does n't use bounds for compute frame,window state w = create window ( match_parent @$ match_parent ) ; w . m attrs . gravity = gravity . left | gravity . top ; final int bottom content inset = __num__ ; final int top content inset = __num__ ; final int bottom visible inset = __num__ ; final int top visible inset = __num__ ; final int left stable inset = __num__ ; final int right stable inset = __num__ ;,task use bounds
this method will throw an exception in the middle of startup message.process,when ( distribution manager . get transport ( ) ) . then throw ( new illegal state exception ( __str__ ) ) ; startup message startup message = new startup message ( ) ; startup message . set sender ( id ) ; startup message . process ( distribution manager ) ;,method throw exception
all subscribers should receive the same value,for ( test subscriber < integer > sub : subscribers ) { sub . await terminal event ( __num__ @$ time unit . milliseconds ) ; system . out . println ( __str__ + sub . get on next events ( ) ) ; sub . assert no errors ( ) ; sub . assert values ( __num__ ) ; },subscribers receive value
core profile requires vao to be bound .,if ( caps . contains ( caps . core profile ) ) { gl3 . gl gen vertex arrays ( int buf16 ) ; int vao id = int buf16 . get ( __num__ ) ; gl3 . gl bind vertex array ( vao id ) ; },profile requires vao
this should not crash . it 'll still consume the quota .,assert true ( m manager . add dynamic shortcuts ( list ( ) ) ) ; assert equals ( __num__ @$ m manager . get remaining call count ( ) ) ; assert shortcut ids ( assert all not key fields only ( m manager . get dynamic shortcuts ( ) ) @$ __str__ @$ __str__ @$ __str__ ) ; m injected current time millis += interval ;,it consume quota
make sure we insert only one file per checksum whichever comes first,if ( initial cached entries . contains key ( key ) ) { log . warn ( __str__ + key + __str__ + initial cached entries . get ( key ) + __str__ + file name + __str__ ) ; } else { initial cached entries . put ( key @$ file name ) ; },we insert file
client should have sent a single request for a single page,assert equals ( exchange client . get status ( ) . get buffered pages ( ) @$ __num__ ) ; assert true ( exchange client . get status ( ) . get buffered bytes ( ) > __num__ ) ; assert status ( exchange client . get status ( ) . get page buffer client statuses ( ) . get ( __num__ ) @$ location @$ __str__ @$ __num__ @$ __num__ @$ __num__ @$ __str__ ) ;,client sent request
type list can be short .. we just repeat last spec,for ( object x : predictor list ) { if ( i types . has next ( ) ) { last type = i types . next ( ) ; } type map . put ( x . to string ( ) @$ last type ) ; },we repeat spec
these have same hri but different locations so should be different .,assert false ( hrl3 . equals ( hrl4 ) ) ; h region location hrl5 = new h region location ( hrl4 . get region ( ) @$ hrl4 . get server name ( ) @$ hrl4 . get seq num ( ) + __num__ ) ; assert true ( hrl4 . equals ( hrl5 ) ) ;,these have hri
make sure we have one param that needs url encoding,buffer . append string ( __str__ + url encoder . encode ( __str__ @$ __str__ ) + __str__ @$ __str__ ) ; req . headers ( ) . set ( __str__ @$ string . value of ( buffer . length ( ) ) ) ; req . headers ( ) . set ( __str__ @$ __str__ ) ; req . end ( buffer ) ;,we have param
method name can not use reserved keyword @$ e.g . return,if ( is reserved word ( operation id ) ) { logger . warn ( operation id + __str__ + underscore ( sanitize name ( __str__ + operation id ) ) ) ; return underscore ( sanitize name ( __str__ + operation id ) ) ; },name use keyword
we have at least enough memory and must not allocate,if ( size needed == len ) { return array ; } if ( ! may allocate ) { if ( size needed <= len ) { return array ; } throw new out of memory error ( __str__ + label ) ; },we have memory
any fully contained view beats a partially contained view,if ( view is fully contained ) { focus candidate = view ; found fully contained focusable = true ; } else if ( view is closer to vertical boundary && view is closer to horizontal boundary ) { focus candidate = view ; },view beats view
test an app that has n't had any activity .,execution stats expected stats = new execution stats ( ) ; execution stats input stats = new execution stats ( ) ; input stats . window size ms = expected stats . window size ms = __num__ * hour_in_millis ; input stats . job count limit = expected stats . job count limit = __num__ ; input stats . session count limit = expected stats . session count limit = __num__ ;,that had activity
use a large capacity that does n't require expansion @$ yet .,vector map join fast multi key hash map map = new vector map join fast multi key hash map ( false @$ large_capacity @$ load_factor @$ large_wb_size @$ - __num__ ) ; verify fast row hash map verify table = new verify fast row hash map ( ) ; vector random row source value source = new vector random row source ( ) ; value source . init ( random @$ vector random row source . supported types . all @$ __num__ @$ false @$ false ) ;,that require expansion
belt and braces incase the failed login no longer throws exceptions .,w1 = ( xml page ) wc1 . go to ( __str__ @$ __str__ ) ; assert that ( w1 @$ hasx path ( __str__ @$ is ( __str__ ) ) ) ; w2 = ( xml page ) wc2 . go to ( __str__ @$ __str__ ) ; assert that ( w2 @$ hasx path ( __str__ @$ is ( __str__ ) ) ) ;,login throws exceptions
handle es 6 object lit shorthand assignments,var val var = t . get scope ( ) . get var ( key . get string ( ) ) ; if ( val var != null && val var . get name node ( ) == var . get name node ( ) ) { key is export = true ; break ; },es object assignments
now set the values in the row !,for ( int i = __num__ ; i < row meta . size ( ) ; i ++ ) { value meta interface v = row meta . get value meta ( i ) ; object object = data [ i ] ; try { set value ( ps @$ v @$ object @$ i + __num__ ) ; } catch ( kettle database exception e ) { throw new kettle database exception ( __str__ + row meta @$ e ) ; } },now set values
we have a single task slot which we first have to release,if ( single logical slot future . is done ( ) && ! single logical slot future . is completed exceptionally ( ) ) { final single logical slot single logical slot = single logical slot future . get now ( null ) ; single logical slot . release ( cause ) ; },we have slot
we need topmost desktop of them all .,if ( is desktop window ( laux ) ) { i desktop = i ; w desktop = laux ; } else if ( i bottom < __num__ && toplevels . contains ( long . value of ( laux ) ) && laux != mytopl ) { i bottom = i ; w bottom = laux ; },we need desktop
since the windowing is nondeterministic we only check the sums,actual counts = new tree map < > ( ) ; for ( string line : output lines ) { string [ ] splits = line . split ( __str__ @$ - __num__ ) ; string word = splits [ __num__ ] ; long count = long . parse long ( splits [ __num__ ] ) ; actual counts . merge ( word @$ count @$ ( a @$ b ) -> a + b ) ; } return actual counts . equals ( expected word counts ) ;,we check sums
completing last task should finish the process instance,org . flowable . task . api . task last task = task service . create task query ( ) . process instance id ( process instance . get id ( ) ) . single result ( ) ; task service . complete ( last task . get id ( ) ) ; assert equals ( __num__ @$ runtime service . create process instance query ( ) . active ( ) . count ( ) ) ;,task finish instance
assignability rules do not reflect our needs,upper bounds = get uppermost bounds ( upper bounds ) ; stricter upper bounds = get uppermost bounds ( stricter upper bounds ) ; for ( type upper bound : upper bounds ) { if ( ! covariant types . is assignable from at least one ( upper bound @$ stricter upper bounds ) ) { return false ; } } return true ;,rules reflect needs
make sure we get back the right key directly from api,assert array equals ( keypass @$ provider . get credential entry ( dfs_server_https_keypassword_key ) . get credential ( ) ) ; assert array equals ( storepass @$ provider . get credential entry ( dfs_server_https_keystore_password_key ) . get credential ( ) ) ; assert array equals ( trustpass @$ provider . get credential entry ( dfs_server_https_truststore_password_key ) . get credential ( ) ) ;,we get key
if it does n't pass the op @$ skip it,if ( comparator != null && compare value ( get compare operator ( ) @$ comparator @$ c ) ) return return code . skip ; stamp set . add ( c . get timestamp ( ) ) ; if ( drop dependent column ) { return return code . skip ; } return return code . include ;,it pass op
user does not have the required authority,if ( ! allowed . result ( ) ) { ctx . response ( ) . set status code ( __num__ ) . end ( ) ; return ; } ctx . response ( ) . put header ( __str__ @$ __str__ ) ; ctx . response ( ) . end ( __str__ ) ;,user have authority
ensure the ie contains the correct leading bytes,byte [ ] lead buffer bytes = arrays . copy of range ( buffer @$ buffer ptr @$ expected lead bytes . length ) ; if ( ! arrays . equals ( lead buffer bytes @$ expected lead bytes ) ) { return false ; },ie contains bytes
all succeeded @$ set rollback to false,rollback = false ; if ( rollback ) { for ( ; ; ) { i -- ; if ( i < __num__ ) { break ; } region state node region node = region nodes . get ( i ) ; region node . unset procedure ( procs [ i ] ) ; } } unlock ( region nodes ) ;,all set rollback
if some files have errors move its to separate message,if ( not uploaded files paths . size ( ) > __num__ ) { string message id = message manager . get instance ( ) . create file message ( account @$ user @$ not uploaded files ) ; set error for message ( message id @$ generate error description for files ( not uploaded files paths @$ errors ) ) ; },errors move its
if we do n't recognize the domain @$ throw an exception .,if ( ! host . ends with ( __str__ ) ) { throw new illegal argument exception ( __str__ + host + __str__ ) ; } string service and region = host . substring ( __num__ @$ host . index of ( __str__ ) ) ;,we recognize domain
test that we made 3 attempts using the same server,verify ( get context ( ) @$ times ( num attempts ) ) . search ( any string ( ) @$ any string ( ) @$ any ( object [ ] . class ) @$ any ( search controls . class ) ) ;,we made attempts
focus painted same color as text on basic ? ?,int width = b . get width ( ) ; int height = b . get height ( ) ; g . set color ( get focus color ( ) ) ; basic graphics utils . draw dashed rect ( g @$ dashed rect gapx @$ dashed rect gapy @$ width - dashed rect gap width @$ height - dashed rect gap height ) ;,focus painted color
should not have any effect as invalidated values are destroyed,for ( int i = __num__ ; i < __num__ ; i ++ ) { region . destroy ( integer . to string ( i ) ) ; } assert equals ( __num__ @$ key index1 stats . get number of keys ( ) ) ; assert equals ( __num__ @$ key index1 stats . get number of values ( ) ) ; assert equals ( __num__ @$ key index1 stats . get num updates ( ) ) ;,not have effect
create listener that forces the dispatching to fail,listener = new test exception flowable event listener ( true ) ; second listener = new test flowable event listener ( ) ; dispatcher . add event listener ( listener ) ; dispatcher . add event listener ( second listener ) ; assert that thrown by ( ( ) -> dispatcher . dispatch event ( event ) ) . is exactly instance of ( runtime exception . class ) . has message ( __str__ ) ;,that forces dispatching
we disable truffle ast inlining to not inline the callee,try ( truffle options override scope o = truffle compiler options . override options ( shared truffle compiler options . truffle function inlining @$ false ) ) { structured graph graph = partial eval ( caller with exception @$ new object [ __num__ ] @$ allow assumptions . yes @$ truffle compiler . create compilation identifier ( caller with exception ) ) ; assert . assert equals ( __num__ @$ graph . get nodes ( ) . filter ( unwind node . class ) . count ( ) ) ; },we disable ast
we only want auctions in category 10 .,p collection < kv < long @$ auction > > auctions by seller id = events windowed . apply ( nexmark query util . just_new_auctions ) . apply ( name + __str__ @$ filter . by ( auction -> auction . category == __num__ ) ) . apply ( __str__ @$ nexmark query util . auction_by_seller ) ;,we want auctions
first check whether we have a file .,file lock file = get lock file ( ) ; if ( lock file . exists ( ) ) { inet socket address lock address = read lock file retrying ( lock file ) ; if ( lock address != null ) { if ( inter instance connect ( lock address @$ args ) == success ) { return already_started ; } } lock file . delete ( ) ; },we have file
assume that attributes and namespace nodes immediately follow the element,while ( dtm . null != ( identity = get next node identity ( identity ) ) ) { int type = _type ( identity ) ; if ( type == dtm . attribute_node ) { return identity ; } else if ( type != dtm . namespace_node ) { break ; } } return dtm . null ;,attributes follow element
we ca n't set something to null .,if ( cert == null ) { throw new null pointer exception ( __str__ ) ; } final byte [ ] encoded ; try { encoded = cert . get encoded ( ) ; } catch ( certificate encoding exception e ) { throw new key store exception ( e ) ; } if ( ! m key store . put ( credentials . ca_certificate + alias @$ encoded @$ m uid @$ key store . flag_none ) ) { throw new key store exception ( __str__ ) ; },we set something
if we have a null row we go with the default,if ( row == null ) return - __num__ ; for ( int probe = __num__ ; probe < row . length ; probe ++ ) { tag = row [ probe ++ ] ; if ( tag == sym || tag == - __num__ ) { return row [ probe ] ; } },we have row
otherwise we risk concurrent modification exception .,list < lottie listener < t > > listeners copy = new array list < > ( success listeners ) ; for ( lottie listener < t > l : listeners copy ) { l . on result ( value ) ; },we risk exception
check if statistical model detected a split,if ( use statistical model ) { string mwt tag key = string . format ( __str__ @$ token . word ( ) . to lower case ( ) @$ token . tag ( ) ) . to lower case ( ) ; if ( statistical multi word token mapping . contains key ( mwt tag key ) ) token words = statistical multi word token mapping . get ( mwt tag key ) . stream ( ) . collect ( collectors . to list ( ) ) ; },model detected split
assuming we will get one before this loop expires,boolean found value = false ; for ( int i = __num__ ; i < __num__ ; i ++ ) { int random row = performance evaluation . generate random row ( random @$ opts . total rows ) ; if ( random row > __num__ ) { found value = true ; break ; } } assert true ( __str__ @$ found value ) ;,we get one
verify that we switch the setting to point to the current package,mockito . verify ( m test system impl ) . update user setting ( mockito . any object ( ) @$ mockito . eq ( non chosen package ) ) ; assert equals ( non chosen package @$ m test system impl . get user chosen web view provider ( null ) ) ; check preparation phases for package ( non chosen package @$ __num__ ) ;,we switch setting
you can set your own upgrade patch if you need,abstract patch upgrade patch processor = new upgrade patch ( ) ; tinker installer . install ( app like @$ load reporter @$ patch reporter @$ patch listener @$ sample result service . class @$ upgrade patch processor ) ; is installed = true ;,you set patch
check if this node has a declaration for this namespace,if ( ! declared ) { final string old = _accessed prefixes . get ( prefix ) ; if ( old != null ) { if ( old . equals ( uri ) ) return ; else prefix = stable . generate namespace prefix ( ) ; } },node has declaration
error arises because user has specified case sensitive affinity column name,grid test utils . assert throws ( null @$ new callable < object > ( ) { @ override public object call ( ) throws exception { execute ( __str__ ) ; return null ; } } @$ ignitesql exception . class @$ __str__ ) ;,user specified name
the lists can not contain duplicate subchannels,return other == this || ( stickiness state == other . stickiness state && list . size ( ) == other . list . size ( ) && new hash set < > ( list ) . contains all ( other . list ) ) ;,lists contain subchannels
make sure the cache can not access the ha store directly,if ( ! cache has access to fs ) { cache config . set string ( blob server options . storage_directory @$ temporary folder . new folder ( ) . get absolute path ( ) ) ; cache config . set string ( high availability options . ha_storage_path @$ temporary folder . new folder ( ) . get path ( ) + __str__ ) ; },cache access store
verify that a second call wo n't read the proc file again,assert true ( m test file . delete ( ) ) ; actual freqs = m reader . read freqs ( m power profile ) ; assert array equals ( freqs [ i ] @$ actual freqs ) ; assert false ( err msg @$ m reader . per cluster times available ( ) ) ;,call read file
confirm that peer with state a will reject replication request .,verify replication request rejection ( util1 @$ true ) ; verify replication request rejection ( util2 @$ false ) ; util1 . get admin ( ) . disable replication peer ( peer_id ) ; write ( util1 @$ __num__ @$ __num__ ) ; thread . sleep ( __num__ ) ;,peer reject request
are we watching the same file twice @$ that is bad !,if ( global configuration . asserts mode && cmp == __num__ ) { if ( file2 . get absolute file ( ) . to string ( ) . equals ( file . get absolute file ( ) . to string ( ) ) ) { log . severe ( __str__ + file . get absolute file ( ) . to string ( ) ) ; } },we watching file
keep this code it also validates the min and max offset,this . min offset = min offset ; this . max offset = max offset ; min address = new generic address ( this @$ min offset ) ; max address = new generic address ( this @$ max offset ) ;,it validates min
check that the standard java one can read it too,string from java = new java . io . data input stream ( new byte array input stream ( buff ) ) . readutf ( ) ; assert that ( from java ) . is equal to ( cat face ) ;,one read it
random walk check if time to change direction,if ( temp time - ai . last change of direction at > direction change time ) { direction change time = ( long ) ( ai . move update time * random . next double ( ) * ai . straight lined ) ; random walk ( world pos @$ ai ) ; entity . save component ( ai ) ; },time change direction
ensure we can reopen log with no error,channel . stop ( ) ; channel = create file channel ( ) ; channel . start ( ) ; assert . assert true ( channel . is open ( ) ) ; transaction = channel . get transaction ( ) ; transaction . begin ( ) ; assert . assert null ( channel . take ( ) ) ; transaction . commit ( ) ; transaction . close ( ) ;,we reopen log
this throwable is saving the call stack which created this runnable .,if ( is tracing enabled ) { final thread thread = thread . current thread ( ) ; m tracing throwable = new throwable ( new string builder ( message_part_1 ) . append ( thread . get id ( ) ) . append ( message_part_2 ) . append ( thread . get name ( ) ) . to string ( ) ) ; } else { m tracing throwable = null ; },throwable saving stack
verify the successful flow file has the expected attributes,final mock flow file mock flow file = test runner . get flow files for relationship ( putorc . rel_success ) . get ( __num__ ) ; mock flow file . assert attribute equals ( putorc . absolute_hdfs_path_attribute @$ orc file . get parent ( ) . to string ( ) ) ; mock flow file . assert attribute equals ( core attributes . filename . key ( ) @$ filename ) ; mock flow file . assert attribute equals ( putorc . record_count_attr @$ __str__ ) ;,file has attributes
'otheritems ' represents the hash code for the previous versions .,int otheritems = ( lenient ? __num__ : __num__ ) | ( first day of week << __num__ ) | ( minimal days in first week << __num__ ) | ( zone . hash code ( ) << __num__ ) ; long t = get millis of ( this ) ; return ( int ) t ^ ( int ) ( t > > __num__ ) ^ otheritems ;,'otheritems represents code
this simulates the completion of txnid : id txn update 1,long write id = txn mgr2 . get table write id ( __str__ @$ __str__ ) ; add dynamic partitions adp = new add dynamic partitions ( txn mgr2 . get current txn id ( ) @$ write id @$ __str__ @$ __str__ @$ collections . singleton list ( __str__ ) ) ; adp . set operation type ( data operation type . update ) ; txn handler . add dynamic partitions ( adp ) ; txn mgr2 . commit txn ( ) ;,this simulates completion
we ca n't do anything if left tuple memory is empty,if ( left tuple != null ) { do right updates process children ( child left tuple @$ left tuple @$ right tuple @$ staged left tuples @$ context entry @$ constraints @$ sink @$ it @$ trg left tuples ) ; },we do anything
calls find subroutine recursively on exception handler successors,list < try catch block node > insn handlers = handlers [ insn ] ; if ( insn handlers != null ) { for ( int i = __num__ ; i < insn handlers . size ( ) ; ++ i ) { try catch block node tcb = insn handlers . get ( i ) ; find subroutine ( insns . index of ( tcb . handler ) @$ sub @$ calls ) ; } },calls find recursively
different items @$ we can use comparison and may avoid lookup,if ( existing != item ) { final int cmp = m callback . compare ( existing @$ item ) ; if ( cmp == __num__ ) { m data [ index ] = item ; if ( contents changed ) { m callback . on changed ( index @$ __num__ @$ m callback . get change payload ( existing @$ item ) ) ; } return ; } },items use comparison
if we left party raid was started or we left raid,if ( client . get var ( var player . in_raid_party ) == - __num__ && ( ! in raid chambers || ! config . scout overlay in raid ( ) ) ) { overlay . set scout overlay shown ( false ) ; },we left raid
touching the tree artifact directory should have no effect,file system utils . touch file ( out1 . get path ( ) ) ; assert that ( new filesystem value checker ( null @$ null ) . get dirty action values ( evaluator . get values ( ) @$ batch statter @$ modified file set . everything_modified ) ) . is empty ( ) ;,directory have effect
actual column data type is unknown @$ use expected column data type,if ( actual data type instanceof unknown data type ) { return expected data type ; } if ( hack ignore int big int mismatch ) { if ( expected data type instanceof integer data type && actual data type instanceof big integer data type ) return actual data type ; },type use data
begin boilerplate code so parent classes can restore state,if ( ! ( state instanceof saved state ) ) { super . on restore instance state ( state ) ; return ; } saved state ss = ( saved state ) state ; super . on restore instance state ( ss . get super state ( ) ) ;,classes restore state
assert that all cells in the result have the same key,assert . assert equals ( __num__ @$ bytes . compare to ( row @$ __num__ @$ row . length @$ cell . get row array ( ) @$ cell . get row offset ( ) @$ cell . get row length ( ) ) ) ;,cells have key
and we ask s 3 to discard because it was ahead .,params = new request . params ( ) . with instance id ( s3 ) . with offset ( s3 offset ) . with segment name ( segment name str ) . with reason ( segment completion protocol . reason_time_limit ) ; response = segment completion mgr . segment consumed ( params ) ; assert . assert equals ( response . get status ( ) @$ controller response status . discard ) ;,we ask 3
either a jre or a jdk build image,if ( files . exists ( home . resolve ( __str__ ) ) ) { path classes = home . resolve ( __str__ ) ; if ( files . is directory ( classes ) ) { result . add ( new jdk archive ( classes ) ) ; } result . add all ( add jar files ( home . resolve ( __str__ ) ) ) ; } else { throw new runtime exception ( __str__ + home + __str__ ) ; },jre build image
make sure we get back the right key,assert array equals ( bindpass @$ provider . get credential entry ( bindpass alias ) . get credential ( ) ) ; ldap groups mapping mapping = new ldap groups mapping ( ) ; assert . assert equals ( __str__ @$ mapping . get password from credential providers ( conf @$ bindpass alias @$ __str__ ) ) ;,we get key
this is considered a success since we got a response .,successes . increment and get ( ) ; log . debug ( __str__ ) ; sink . publish read failure ( table name . get name as string ( ) @$ server name ) ; log . error ( dnrioe . to string ( ) @$ dnrioe ) ; sink . publish read failure ( table name . get name as string ( ) @$ server name ) ; log . error ( e . to string ( ) @$ e ) ;,we got response
transaction stops now @$ may be syncs that need a callback,if ( xa resource . xa_rdonly == response . get result ( ) ) { list < transaction context > l ; synchronized ( ended_xa_transaction_contexts ) { l = ended_xa_transaction_contexts . remove ( x ) ; } if ( l != null ) { if ( ! l . is empty ( ) ) { log . debug ( __str__ @$ xid ) ; for ( transaction context ctx : l ) { ctx . after commit ( ) ; } } } },that need callback
a null cq implies an empty column qualifier,if ( null != accumulo column mapping . get column qualifier ( ) ) { cq = new text ( accumulo column mapping . get column qualifier ( ) ) ; } pairs . add ( new pair < text @$ text > ( cf @$ cq ) ) ;,cq implies qualifier
verify that skip trash option really skips the trash for rmr,string [ ] args = new string [ __num__ ] ; args [ __num__ ] = __str__ ; args [ __num__ ] = __str__ ; args [ __num__ ] = my path . to string ( ) ; int val = - __num__ ;,option skips trash
we may be nuking an existing local,if ( result == null ) { result = insn . get result ( ) ; if ( result != null && primary state . get ( result . get reg ( ) ) != null ) { primary state . remove ( primary state . get ( result . get reg ( ) ) ) ; } continue ; },we nuking local
make sure we can set an action that already had a binding,docking action bound action = get bound action ( ) ; show dialog ( bound action ) ; assert equals ( __str__ @$ key entry field . get text ( ) ) ; trigger text ( key entry field @$ __str__ ) ; press dialogok ( ) ; accelerator key = bound action . get key binding ( ) ; assert not null ( accelerator key ) ; assert equals ( accelerator key . get key code ( ) @$ key event . vk_q ) ;,we set action
unicode now contains the four hex digits which represents our unicode character,if ( unicode . length ( ) == __num__ ) { try { int value = integer . parse int ( unicode . to string ( ) @$ __num__ ) ; out . write ( ( char ) value ) ; unicode . set length ( __num__ ) ; in unicode = false ; had slash = false ; } catch ( number format exception nfe ) { throw new runtime exception ( __str__ + unicode @$ nfe ) ; } },which represents character
this will create a region with 3 files,assert equals ( __num__ @$ region . get store ( family ) . get storefiles count ( ) ) ; list < path > store files = new array list < > ( __num__ ) ; for ( h store file sf : region . get store ( family ) . get storefiles ( ) ) { store files . add ( sf . get path ( ) ) ; },this create region
since we failed sync @$ free the blocks in bucket allocator,for ( int i = __num__ ; i < entries . size ( ) ; ++ i ) { if ( bucket entries [ i ] != null ) { bucket allocator . free block ( bucket entries [ i ] . offset ( ) ) ; bucket entries [ i ] = null ; } },we failed sync
see if we have input streams leading to this step !,if ( input . length > __num__ ) { cr = new check result ( check result interface . type_result_ok @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; } else { cr = new check result ( check result interface . type_result_error @$ base messages . get string ( pkg @$ __str__ ) @$ step meta ) ; remarks . add ( cr ) ; },we have input
if we have a deferred resize @$ apply it now,if ( m defer resize to normal bounds until rotation == display rotation ) { m motion helper . animate to unexpanded state ( normal bounds @$ m saved snap fraction @$ m normal movement bounds @$ m movement bounds @$ m is minimized @$ true ) ; m saved snap fraction = - __num__ ; m defer resize to normal bounds until rotation = - __num__ ; },we have resize
make sure the members see the new updates in those secondary buckets,vm0 . invoke ( ( ) -> check data ( __num__ @$ __num__ + num buckets @$ __str__ ) ) ; vm1 . invoke ( ( ) -> check data ( __num__ @$ __num__ + num buckets @$ __str__ ) ) ;,members see updates
the substitute value is set . serialize it,if ( this . substitute value != null ) { is serializing value . set ( boolean . true ) ; result = entry event impl . serialize ( this . substitute value ) ; is serializing value . set ( boolean . false ) ; return result ; },substitute serialize it
only place where we use call context,tenant = tenant user api . create tenant ( new default tenant ( uuid @$ init @$ init @$ external key @$ api key @$ api secret ) @$ call context ) ; test call context = new default call context ( null @$ tenant . get id ( ) @$ __str__ @$ call origin . external @$ user type . test @$ __str__ @$ __str__ @$ uuid @$ clock ) ;,we use context
if we touched the high mark @$ then add a new one,if ( c == max_value ) { ensure capacity ( len + __num__ ) ; list [ len ++ ] = high ; } if ( i > __num__ && c == list [ i - __num__ ] ) { system . arraycopy ( list @$ i + __num__ @$ list @$ i - __num__ @$ len - i - __num__ ) ; len -= __num__ ; },we touched mark
