deletion is async : wait util they are no longer reported,final set < string > remaining = new hash set < > ( topics ) ; while ( ! remaining . is empty ( ) ) { final set < string > topic names = admin client . list topics ( ) . names ( ) . get ( ) ; remaining . retain all ( topic names ) ; }
singleton behaviour : create the cache instance if required .,if ( hive client cache == null ) { synchronized ( i meta store client . class ) { if ( hive client cache == null ) { hive client cache = new hive client cache ( hive conf ) ; } } } try { return hive client cache . get ( hive conf ) ; } catch ( login exception e ) { throw new io exception ( __str__ @$ e ) ; }
using different key returns a different object,assert . assert not equals ( task broker . get shared resource at scope ( new test factory < gobblin scope types > ( ) @$ new test resource key ( __str__ ) @$ gobblin scope types . job ) @$ resource ) ;
ask user to report all bugs which are n't timeout errors,if ( ! timeout occured ( e2 ) ) { anki droid app . send exception report ( e2 @$ __str__ ) ; } data . success = false ; data . result = new object [ ] { __str__ } ; return data ;
if names are different in some way,bookmark contents = __str__ ; plate comment contents = __str__ ; if ( name analysis . num names ( ) == __num__ ) { plate comment contents = plate comment contents + __str__ ; bookmark contents = bookmark contents + __str__ ; } else { plate comment contents = plate comment contents + __str__ ; bookmark contents = bookmark contents + __str__ ; }
it is a directory so merge everything in the directories,for ( file status sub from : fs . list status ( from . get path ( ) ) ) { path sub to = new path ( to @$ sub from . get path ( ) . get name ( ) ) ; merge paths ( fs @$ sub from @$ sub to @$ context ) ; }
set the information of the injector .,string injector pid = registry . get plugin id ( step plugin type . class @$ im ) ; step meta injector step = new step meta ( injector pid @$ injector stepname @$ im ) ; trans meta . add step ( injector step ) ;
sort a two element list by swapping if necessary,if ( lo == hi - __num__ ) { if ( a [ lo ] > a [ hi ] ) { int t = a [ lo ] ; a [ lo ] = a [ hi ] ; a [ hi ] = t ; } return ; }
function to create a stream using a random boxed spliterator,function < function < splittable random @$ integer > @$ int stream > rbsf = sf -> stream support . stream ( new random boxed spliterator < > ( new splittable random ( ) @$ __num__ @$ size @$ sf ) @$ false ) . map to int ( i -> i ) ;
ip file is assigned to the first device,list < fpga device > devices = fpga resource handler . get fpga allocator ( ) . get allowed fpga ( ) ; fpga device device = devices . get ( __num__ ) ; assert equals ( __str__ @$ expected_hash @$ device . get aocx hash ( ) ) ;
if its input does not change at all between builds .,assert action executions ( new execution counting action factory ( ) { @ override public execution counting action create ( artifact input @$ artifact output @$ atomic integer execution counter ) { return unconditional execution ? new execution counting cache bypassing action ( input @$ output @$ execution counter ) : new execution counting action ( input @$ output @$ execution counter ) ; } } @$ change artifact . dont_change @$ callables . < void > returning ( null ) @$ expect action is . not_dirtied ) ;
add every relevant class to the ic attribute :,if ( ic refs . contains ( ic . this class ) || ic . outer class == this . this class ) { if ( verbose > __num__ ) utils . log . fine ( __str__ + ic ) ; impliedi cs . add ( ic ) ; }
condition 2 : graph is connected @$ ignoring isolated vertices,int s = non isolated vertex ( g ) ; breadth first paths bfs = new breadth first paths ( g @$ s ) ; for ( int v = __num__ ; v < g . v ( ) ; v ++ ) if ( g . degree ( v ) > __num__ && ! bfs . has path to ( v ) ) return false ; return true ;
gets the depth of the meta node in the oid tree,final int depth = handlers . get oid depth ( h ) ; for ( enumeration < snmp mib sub request > rqs = handlers . get sub requests ( h ) ; rqs . has more elements ( ) ; ) { meta . get ( rqs . next element ( ) @$ depth ) ; }
s 2 is asked to commit .,segment completion mgr . _seconds += __num__ ; params = new request . params ( ) . with instance id ( s2 ) . with offset ( s2 offset ) . with segment name ( segment name str ) ; response = segment completion mgr . segment consumed ( params ) ; assert . assert equals ( response . get status ( ) @$ segment completion protocol . controller response status . commit ) ;
saving the original value of the param @$ for restoration purposes,string old param = client . get config ( ) . get ( __str__ @$ __str__ ) ; string original path = client . addam env ( ) . get ( __str__ ) ; client . get config ( ) . set ( __str__ @$ __str__ ) ; string new path = client . addam env ( ) . get ( __str__ ) ; assert . assert equals ( original path + __str__ @$ new path ) ;
if a registered builder was n't found then use the default,media source builder builder = source type builder != null ? source type builder . builder : new default media source builder ( ) ; return builder . build ( context @$ uri @$ user agent @$ handler @$ transfer listener ) ;
extract and reconstruct query pattern with the required i ds,answer proto . concept map explainable = explanation req . get explainable ( ) ; pattern query pattern = graql . parse pattern ( explainable . get pattern ( ) ) ; explanation explanation = tx . explanation ( query pattern ) ; transaction . res response = response builder . transaction . explanation ( explanation ) ; on next response ( response ) ;
restore the corresponding record set for every input channel,final map < integer @$ array deque < serialization test type > > serialized records = new hash map < > ( ) ; for ( int i = __num__ ; i < number of channels ; i ++ ) { serialized records . put ( i @$ new array deque < > ( ) ) ; }
fallback to the label labeling us if it exists,if ( name == null ) { object o = get client property ( j label . labeled_by_property ) ; if ( o instanceof accessible ) { accessible context ac = ( ( accessible ) o ) . get accessible context ( ) ; if ( ac != null ) { name = ac . get accessible name ( ) ; } } } return name ;
get interacted view from x @$ y coordinate .,view child = m recycler view . find child view under ( e . getx ( ) @$ e . gety ( ) ) ; if ( child != null ) { get table view listener ( ) ; recycler view . view holder holder = m recycler view . get child view holder ( child ) ; get table view listener ( ) . on row header long pressed ( holder @$ holder . get adapter position ( ) ) ; }
block originally on a 1 @$ a 2 @$ b 1,list < datanode storage info > orig storages = get storages ( __num__ @$ __num__ @$ __num__ ) ; list < datanode descriptor > orig nodes = get nodes ( orig storages ) ; block info block info = add block on nodes ( test index @$ orig nodes ) ;
or the one from the super persistent class,component propagated mapper = identifier mapper ; if ( propagated mapper == null ) { if ( super mapped superclass != null ) { propagated mapper = super mapped superclass . get identifier mapper ( ) ; } if ( propagated mapper == null && super persistent class != null ) { propagated mapper = super persistent class . get identifier mapper ( ) ; } } return propagated mapper ;
major compaction for all region servers .,for ( h region server rs : rs list ) admin . major compact region server ( rs . get server name ( ) ) . get ( ) ; thread . sleep ( __num__ ) ; int count after major compaction = count store files in families ( regions @$ families ) ; assert equals ( __num__ @$ count after major compaction ) ;
create the repository function everything flows through .,builder . add sky function ( sky functions . repository @$ new repository loader function ( ) ) ; repository delegator function repository delegator function = new repository delegator function ( repository handlers @$ skylark repository function @$ is fetch @$ client environment supplier @$ directories @$ managed directories knowledge ) ; builder . add sky function ( sky functions . repository_directory @$ repository delegator function ) ; filesystem = runtime . get file system ( ) ;
string for this locator is accumulated in this buffer,string builder locatorsb = new string builder ( ) ; int port index = locator . index of ( __str__ ) ; if ( port index < __num__ ) { port index = locator . last index of ( __str__ ) ; } if ( port index < __num__ ) { throw new illegal argument exception ( string . format ( __str__ @$ value ) ) ; }
check that the client user is insecure,assert not same ( ugi @$ client ugi ) ; assert equals ( authentication method . simple @$ client ugi . get authentication method ( ) ) ; assert equals ( client username @$ client ugi . get user name ( ) ) ; client conf . set ( user . hbase_security_conf_key @$ __str__ ) ; server conf . set boolean ( rpc server . fallback_to_insecure_client_auth @$ true ) ; call rpc service ( user . create ( client ugi ) ) ;
binds the request metrics to the current request .,request . setaws request metrics ( aws request metrics ) ; request . add handler context ( handler context key . signing_region @$ get signing region ( ) ) ; request . add handler context ( handler context key . service_id @$ __str__ ) ; request . add handler context ( handler context key . operation_name @$ __str__ ) ; request . add handler context ( handler context key . advanced_config @$ advanced config ) ; aws request metrics . end event ( field . request marshall time ) ;
transfer opening transition to new display .,if ( prev dc . m opening apps . remove ( this ) ) { m display content . m opening apps . add ( this ) ; m display content . prepare app transition ( prev dc . m app transition . get app transition ( ) @$ true ) ; m display content . execute app transition ( ) ; }
just add it to the queue if there is capacity,final work queue queue = ( ( thread pool ) executor ) . get queue ( ) ; if ( ! queue . enqueue ( task ) ) { logger . warning ( rejection message ( executor ) ) ; rejections . increment and get ( ) ; throw exception ( executor ) ; }
save the content to the file specified by the user,string save as = parse result . get param value as string ( cli strings . netstat__file ) ; if ( save as == null ) { return result ; } file file = new file ( save as ) . get absolute file ( ) ; result . save file to ( file . get parent file ( ) ) ; return result ;
set other optimizations options to false here,if ( boolean . true . equals ( opt options . get ( __str__ ) ) ) invokedynamic = true ; if ( boolean . false . equals ( opt options . get ( __str__ ) ) ) optimize for int = false ; if ( invokedynamic ) optimize for int = false ;
alias inner fields to avoid retrieving entire struct as a string .,results execute = query ( __str__ ) ; assert equals ( __str__ @$ execute . get row ( __num__ ) . get ( __str__ ) ) ; assert equals ( __str__ @$ execute . get row ( __num__ ) . get ( __str__ ) ) ; assert equals ( __str__ @$ execute . get row ( __num__ ) . get ( __str__ ) ) ;
quote string values which starts from number,if ( ! string value . is empty ( ) && ! ( row [ i ] instanceof number ) && ! ( row [ i ] instanceof date ) && character . is digit ( string value . char at ( __num__ ) ) ) { quote = true ; }
now verify the values of the marker data,for ( map . entry < string @$ string > value : repo env . entry set ( ) ) { if ( ! marker data . contains key ( __str__ + value . get key ( ) ) ) { return false ; } string marker value = marker data . get ( __str__ + value . get key ( ) ) ; if ( ! objects . equals ( marker value @$ value . get value ( ) ) ) { return false ; } } return true ;
test if two rules get enabled as well,string [ ] two rules = { __str__ @$ __str__ } ; string result en = check with optionsv2 ( english @$ german @$ __str__ @$ two rules @$ nothing @$ false ) ; assert true ( __str__ + result en @$ result en . contains ( __str__ ) ) ; assert true ( __str__ + result en @$ result en . contains ( __str__ ) ) ;
baseline : include type @$ verify things work :,string full json = mapper . write value as string ( input ) ; external bean with default output = mapper . read value ( full json @$ external bean with default . class ) ; assert not null ( output ) ; assert not null ( output . bean ) ;
verify 1 outstanding scheduler key is removed,assert . assert equals ( __num__ @$ scheduler keys . size ( ) ) ; res reqs = ( ( capacity scheduler ) scheduler ) . get application attempt ( attempt id ) . get app scheduling info ( ) . get all resource requests ( ) ;
initialize the server to its hosing region counter map,map < server name @$ integer > server to hosting region counter map = new hash map < > ( ) ; map < server name @$ integer > primaryrs to region counter map = new hash map < > ( ) ; map < server name @$ set < server name > > primary to sec terrs map = new hash map < > ( ) ;
create an ec dir and write a test file in it,final path ec dir = new path ( __str__ ) ; path ec file = new path ( ec dir @$ __str__ ) ; path non ec file = new path ( ec dir @$ __str__ ) ; fs . mkdirs ( ec dir ) ;
construct corner points @$ start from top left and go counter clockwise,final float p1x = fx ; final float p1y = fy ; final float p2x = fx ; final float p2y = fy2 ; final float p3x = fx2 ; final float p3y = fy2 ; final float p4x = fx2 ; final float p4y = fy ; float x1 ; float y1 ; float x2 ; float y2 ; float x3 ; float y3 ; float x4 ; float y4 ;
we are done with the first array .,if ( ( store . length - first array position - len ) == __num__ ) { encoded arrays . remove ( __num__ ) ; first array position = __num__ ; } else { first array position = first array position + len ; }
run on multiple text files @$ based off crf classifier code,string text files = props . get property ( __str__ ) ; if ( text files != null ) { list < file > files = new array list < > ( ) ; for ( string filename : text files . split ( __str__ ) ) { files . add ( new file ( filename ) ) ; } ncc . classify files and write answers ( files ) ; }
cache the position of the destination field,if ( data . index of destination < __num__ ) { string real destination fieldname = meta . get destination ( ) ; data . index of destination = data . previous row meta . index of value ( real destination fieldname ) ; if ( data . index of destination < __num__ ) { throw new kettle exception ( base messages . get string ( pkg @$ __str__ @$ real destination fieldname ) ) ; } }
now read what was written @$ waking up the server for write,input stream client input = client . get input stream ( ) ; while ( size . get and decrement ( ) > __num__ ) { client input . read ( ) ; } assert null ( failure . get ( ) ) ;
apply processing relevant for any kind of tag opening,if ( this . scraper != null ) { this . scraper . scrape any tag opening ( tag ) ; } if ( this . scraper != null && this . scraper . is tag0 ( tagname ) ) { this . scraper . scrape tag0 ( tag ) ; }
test with null list of part names,stats = ms client . get partition column statistics ( db name @$ tbl name @$ null @$ lists . new array list ( __str__ ) @$ constants . hive_engine @$ current write ids ) ; assert equals ( __num__ @$ stats . size ( ) ) ;
check the request to find close connection option header,input stream is = s . get input stream ( ) ; message header mh = new message header ( is ) ; string conn header = mh . find value ( __str__ ) ; if ( conn header != null && conn header . equals ignore case ( __str__ ) ) { has close header = true ; } print stream out = new print stream ( new buffered output stream ( s . get output stream ( ) ) ) ;
check for exact signature matches across all certs .,signature [ ] certs = m certs . to array ( new signature [ __num__ ] ) ; if ( pkg . m signing details != signing details . unknown && ! signature . are exact match ( certs @$ pkg . m signing details . signatures ) ) { if ( certs . length > __num__ || ! pkg . m signing details . has certificate ( certs [ __num__ ] ) ) { return null ; } }
not synthetic class and not inner class .,if ( ! class metadata . is synthetic ( ) && ! class metadata . is inner class ( ) ) { this . interface caches . put ( operand . get interface internal name ( ) @$ class metadata . get class internal name ( ) ) ; }
make sure the full stdout is read .,while ( stdout . ready ( ) ) { process log . append ( char streams . to string ( stdout ) ) ; } if ( process . exit value ( ) != __num__ ) { throw new runtime exception ( string . format ( __str__ @$ action ) + __str__ + process log ) ; } return process log . to string ( ) ;
bitmask will be created lazily during the blit phase,try { cached data = x11 surface data . create data ( x11gc @$ w @$ h @$ x11gc . get color model ( ) @$ null @$ __num__ @$ get transparency ( ) ) ; } catch ( out of memory error oome ) { }
we assume here that there are no core apps left .,for ( package parser . package p : others ) { if ( p . core app ) { throw new illegal state exception ( __str__ ) ; } m dexopt commands . add all ( generate package dexopts ( p @$ package manager service . reason_first_boot ) ) ; }
now recursively search through super interfaces .,for ( soot class interfaze : c . get interfaces ( ) ) { resolved entry e = resolve ( interfaze ) ; if ( e != null ) { return e ; } } c = c . has superclass ( ) ? c . get superclass ( ) : null ;
match ! skip to the start of the pattern .,if ( buffer [ i ] == __str__ && buffer [ i + __num__ ] == __str__ && buffer [ i + __num__ ] == __str__ && buffer [ i + __num__ ] == __str__ ) { input . skip fully ( i ) ; return true ; }
exactly 1 colon . split into host : port .,if ( colon pos >= __num__ && host port string . index of ( __str__ @$ colon pos + __num__ ) == - __num__ ) { host = host port string . substring ( __num__ @$ colon pos ) ; port string = host port string . substring ( colon pos + __num__ ) ; } else { host = host port string ; }
intercept the volume keys to affect only remote volume .,switch ( key code ) { case key event . keycode_volume_down : if ( action == key event . action_down ) controller . set remote volume ( - __num__ ) ; return true ; case key event . keycode_volume_up : if ( action == key event . action_down ) controller . set remote volume ( __num__ ) ; return true ; default : return false ; }
and now delegate to the engine to render it .,engine . render ( data @$ __str__ @$ res -> { if ( res . succeeded ( ) ) { ctx . response ( ) . end ( res . result ( ) ) ; } else { ctx . fail ( res . cause ( ) ) ; } } ) ;
hmm @$ allow indices at endpoints ? for now @$ yes .,if ( index < - __num__ || index > character count ) { throw new illegal argument exception ( __str__ ) ; } ensure cache ( ) ; if ( index == - __num__ || index == character count ) { return ( byte ) ( text line . is directionltr ( ) ? __num__ : __num__ ) ; } return text line . get char level ( index ) ;
verify whether the sql operation log is generated and fetch correctly .,operation handle operation handle = client . execute statement ( session handle @$ sql @$ null ) ; row set row set log = client . fetch results ( operation handle @$ fetch orientation . fetch_first @$ __num__ @$ fetch type . log ) ; verify fetched log ( row set log @$ expected logs verbose ) ;
if no progress @$ throttle a bit,if ( next row count == current row count ) { try { thread . sleep ( __num__ ) ; } catch ( exception e2 ) { } } current row count = next row count ; log . info ( __str__ + table name . to upper case ( ) + __str__ + current row count + __str__ + rows loaded . get ( ) ) ; log . info ( __str__ + table name . to upper case ( ) + __str__ ) ;
add any explicit orm.xml references passed in,final list < string > explicit orm xml list = ( list < string > ) configuration values . remove ( available settings . xml_file_names ) ; if ( explicit orm xml list != null ) { explicit orm xml list . for each ( metadata sources :: add resource ) ; } return attribute converter definitions ;
broker will die on commit reply so this will hang till restart,executors . new single thread executor ( ) . execute ( new runnable ( ) { public void run ( ) { log . info ( __str__ ) ; try { session . commit ( ) ; } catch ( jms exception e ) { assert true ( e instanceof transaction rolled back exception ) ; log . info ( __str__ @$ e ) ; } commit done latch . count down ( ) ; log . info ( __str__ ) ; } } ) ;
variant case is not normalized in lenient variant mode,string source = __str__ ; string target = source ; string defaulted = __str__ ; builder builder = new builder ( ) ; string result = builder . set variant ( source ) . build ( ) . get variant ( ) ; assert equals ( __str__ @$ target @$ result ) ; result = builder . set variant ( __str__ ) . build ( ) . to language tag ( ) ; assert equals ( __str__ @$ __str__ @$ result ) ;
apply expansion state of the dropped node to the new node .,if ( tree . is expanded ( dest node . get tree path ( ) ) ) { program node newnode = tree . get child ( dest node @$ drop node . get name ( ) ) ; if ( newnode != null ) { tree . match expansion state ( drop node @$ newnode ) ; } }
test existing directory with no files case,file new dir = new file ( tmp . get path ( ) @$ __str__ ) ; new dir . mkdir ( ) ; assert . assert true ( __str__ @$ new dir . exists ( ) ) ; files = file util . list ( new dir ) ; assert . assert equals ( __str__ @$ __num__ @$ files . length ) ; new dir . delete ( ) ; assert . assert false ( __str__ @$ new dir . exists ( ) ) ;
get service ticket from the authorization header,string service ticket base64 = get auth header ( request @$ auth type ) ; byte [ ] in token = base64 . decode base64 ( service ticket base64 . get bytes ( ) ) ; gss context . accept sec context ( in token @$ __num__ @$ in token . length ) ;
close the client without changing the node,zk . close ( ) ; watched event event = queue . poll ( __num__ @$ time unit . seconds ) ; assert not null ( __str__ @$ event ) ; assert equals ( __str__ @$ event . event type . none @$ event . get type ( ) ) ; assert equals ( __str__ @$ event . keeper state . closed @$ event . get state ( ) ) ; if ( zk != null ) { zk . close ( ) ; }
the current billing event happens at the same date,if ( prev computed fixed item != null && prev computed fixed item . get start date ( ) . compare to ( cur local effective date ) == __num__ && prev computed fixed item . get subscription id ( ) . compare to ( current billing event . get subscription id ( ) ) == __num__ ) { return true ; } else { return false ; }
ensure the parent configuration does not leak down to us,dispatcher servlet . set detect all handler adapters ( false ) ; dispatcher servlet . set detect all handler exception resolvers ( false ) ; dispatcher servlet . set detect all handler mappings ( false ) ; dispatcher servlet . set detect all view resolvers ( false ) ; return dispatcher servlet ;
dynamic cache lookup is only for assets .,if ( key != null ) { synchronized ( s dynamic cache lock ) { final typeface typeface = s dynamic typeface cache . get ( key ) ; if ( typeface != null ) { return typeface ; } } }
kudu does n't support not in .,if ( is not ) { return collections . empty list ( ) ; } else { list < object > values = leaf . get literal list ( ) . stream ( ) . map ( ( object v ) -> to kudu value ( v @$ column ) ) . collect ( collectors . to list ( ) ) ; return collections . singleton list ( kudu predicate . new in list predicate ( column @$ values ) ) ; }
see 5083555 check if src component is in any modal blocked window,component c = native container ; while ( ( c != null ) && ! ( c instanceof window ) ) { c = c . get parent_ no client code ( ) ; } if ( ( c == null ) || ( ( window ) c ) . is modal blocked ( ) ) { return ; }
should not work : index out of bounds,try { tuple ds . aggregate ( aggregations . sum @$ __num__ ) ; assert . fail ( ) ; } catch ( illegal argument exception iae ) { } catch ( exception e ) { assert . fail ( ) ; }
try to put a multiple cells with different rows,final h base client service h base client service = runner . get process context ( ) . get property ( test processor . hbase_client_service ) . as controller service ( h base client service . class ) ; h base client service . put ( table name @$ arrays . as list ( put flow file1 @$ put flow file2 ) ) ;
delay a frame to eat the key typed event .,if ( keycode == keycode2 ) { gdx . app . post runnable ( new runnable ( ) { public void run ( ) { result ( object ) ; if ( ! cancel hide ) hide ( ) ; cancel hide = false ; } } ) ; }
step 3 invoke the method with the output stream,stream . println ( four_indent + __str__ ) ; symtab entry mtype = m . type ( ) ; if ( mtype != null ) util . write initializer ( four_indent @$ __str__ @$ __str__ @$ mtype @$ write input stream read ( __str__ @$ mtype ) @$ stream ) ;
... and each possible labeling for that clique,for ( int k = __num__ ; k < label index . size ( ) ; k ++ ) { float p = probs [ j ] [ k ] ; for ( int n = __num__ ; n < data [ d ] [ e ] [ j ] . length ; n ++ ) { e [ data [ d ] [ e ] [ j ] [ n ] ] [ k ] += p ; } }
the activity was register in the host .,if ( target class == null ) { if ( has set up ) return ; if ( intent . has category ( intent . category_launcher ) ) { return ; } small . set up on demand ( ) ; return ; }
every third row should be fetched in distributed case .,assert true ( loc ? ! res . is empty ( ) : res . size ( ) >= cache_size / __num__ && res . size ( ) <= cache_size / __num__ ) ; list < integer > keys = new array list < > ( ) ; for ( list < ? > r : res ) { assert equals ( __num__ @$ r . size ( ) ) ; keys . add ( ( integer ) r . get ( __num__ ) ) ; }
only make reference if other reference or symbol exists,memory spaces = new array list < > ( ) ; for ( address space space : program . get address factory ( ) . get address spaces ( ) ) { if ( ! space . is loaded memory space ( ) ) { continue ; } if ( space == default addr space ) { memory spaces . add ( __num__ @$ space ) ; } else { memory spaces . add ( space ) ; } }
use a new thread to connect to each server,for ( final string server : server array ) { new thread ( new runnable ( ) { @ override public void run ( ) { connect to one server with retry ( server ) ; connections . count down ( ) ; } } ) . start ( ) ; }
offsets plus one to skip the in use byte,int offset = ( position . log_version . id * get record size ( ) ) + __num__ ; long value = cursor . get long ( offset ) + __num__ ; cursor . put long ( offset @$ value ) ; check for decoding errors ( cursor @$ position . log_version . id @$ normal ) ; version field = value ;
this should work @$ because this bucket is still available .,vm0 . invoke ( ( ) -> { check data ( bucket id onvm0 @$ bucket id onvm0 + __num__ @$ __str__ ) ; check data ( bucket id onvm1 @$ bucket id onvm1 + __num__ @$ null ) ; create data ( bucket id onvm1 @$ bucket id onvm1 + __num__ @$ __str__ ) ; } ) ;
and the rule key is stable .,gen aidl gen aidl rule no deps3 = create gen aidl rule ( immutable sorted set . of ( path to aidl ) ) ; rule key rule key3 = factory . build ( gen aidl rule no deps3 ) ; assert equals ( rule key2 @$ rule key3 ) ;
our payload is simply the offset and size of our element,int el offset = ( int ) already decided . get ( el ) . get decided value ( layout decision . kind . offset ) ; int el size = ( int ) already decided . get ( el ) . get decided value ( layout decision . kind . size ) ; out . write4 byte ( el offset ) ; out . write4 byte ( el size ) ;
add the packets panel to the information panel,information panel . add ( packets panel @$ border layout . center ) ; tabbed pane . add ( __str__ @$ new j scroll pane ( information panel ) ) ; tabbed pane . set tool tip text at ( __num__ @$ __str__ ) ;
wait for all validation queries to finish,log . info ( string . format ( __str__ @$ this . futures . size ( ) ) ) ; this . exec . shutdown ( ) ; this . exec . await termination ( __num__ @$ time unit . hours ) ; boolean one future failure = false ;
after 4 seconds should remain node local,clock . tick sec ( __num__ ) ; assert equals ( node type . node_local @$ scheduler app . get allowed locality level by time ( prio @$ node locality delay ms @$ rack locality delay ms @$ clock . get time ( ) ) ) ;
each compiled registry is merged into the main registry,type registry . merge ( schema parser . parse ( schema file1 ) ) ; type registry . merge ( schema parser . parse ( schema file2 ) ) ; type registry . merge ( schema parser . parse ( schema file3 ) ) ; graphql schema graphql schema = schema generator . make executable schema ( type registry @$ build runtime wiring ( ) ) ;
by default it 's enabled when fragment is resumed,assert true ( fragment . is controls overlay auto hide enabled ( ) ) ; fragment . m autohide timer after playing in ms = __num__ ; activity test rule . run on ui thread ( new runnable ( ) { public void run ( ) { fragment . set controls overlay auto hide enabled ( false ) ; } } ) ; assert no slide out ( fragment ) ;
expected to pass since user 2 belongs to role 2,callable = ( ) -> { partialdd bean . to be invoked by role2 ( ) ; try { partialdd bean . to be invoked only by role1 ( ) ; assert . fail ( __str__ ) ; } catch ( ejb access exception ejbae ) { } return null ; } ;
no presenter found in cache @$ most likely caused by process death,presenter = create view id and presenter ( ) ; if ( debug ) { log . d ( debug_tag @$ __str__ + mosby view id + __str__ + presenter + __str__ + delegate callback . get mvp view ( ) ) ; } return presenter ;
always add the out of the box auto deployment strategies as last,deployment strategies . add ( new default auto deployment strategy ( deployment properties ) ) ; deployment strategies . add ( new single resource auto deployment strategy ( deployment properties ) ) ; deployment strategies . add ( new resource parent folder auto deployment strategy ( deployment properties ) ) ; configuration . set deployment strategies ( deployment strategies ) ; return configuration ;
was previous blocked and not in memory @$ so add,if ( left tuple . get blocker ( ) == null ) { insert child left tuple ( sink @$ trg left tuples @$ ltm @$ left tuple @$ right tuple . get propagation context ( ) @$ true ) ; }
notify listener of a new message .,if ( lsnr != null ) lsnr . on message received ( desc @$ msg ) ; else if ( log . is debug enabled ( ) ) log . debug ( __str__ + __str__ + desc + __str__ + msg + __str__ ) ;
identify the flowfile lookupvalue and search against the row map,string ff lookup value = context . get property ( query_input ) . evaluate attribute expressions ( flow file ) . get value ( ) ; if ( row map . contains key ( ff lookup value ) ) { flow file = session . put all attributes ( flow file @$ row map . get ( ff lookup value ) ) ; flow files matched . add ( flow file ) ; } else { flow files not matched . add ( flow file ) ; }
use identity set for collect inner packages,set < j package > inner packages = collections . new set from map ( new identity hash map < > ( ) ) ; for ( j package pkg : pkg map . values ( ) ) { inner packages . add all ( pkg . get inner packages ( ) ) ; }
base all offsets off of cur item .,final int item count = m items . size ( ) ; float offset = cur item . offset ; int pos = cur item . position - __num__ ; m first offset = cur item . position == __num__ ? cur item . offset : - float . max_value ; m last offset = cur item . position == n - __num__ ? cur item . offset + cur item . width factor - __num__ : float . max_value ;
recreate icon factory to update default adaptive icon scale .,m bubble icon factory = new bubble icon factory ( m context ) ; set up flyout ( ) ; for ( bubble b : m bubble data . get bubbles ( ) ) { b . get icon view ( ) . set bubble icon factory ( m bubble icon factory ) ; b . get icon view ( ) . update views ( ) ; b . get expanded view ( ) . apply theme attrs ( ) ; }
allow upgrade since imported project archives must always be upgraded,domain object dobj = df . get domain object ( consumer @$ true @$ false @$ monitor ) ; if ( ! ( dobj instanceof data type archive ) ) { if ( dobj != null ) { dobj . release ( consumer ) ; df . delete ( ) ; } throw new io exception ( __str__ + filename ) ; } list < domain object > results = new array list < domain object > ( ) ; results . add ( dobj ) ; return results ;
process pending aborts and reads outside of synchronized lock,aborted buffers = immutable set . copy of ( this . aborted buffers ) ; this . aborted buffers . clear ( ) ; pending reads = immutable list . copy of ( this . pending reads ) ; this . pending reads . clear ( ) ;
extracts and returns the 'location ' header .,list < string > location headers = response . get header ( __str__ ) ; if ( location headers . size ( ) != __num__ ) { throw build registry error exception ( __str__ + location headers . size ( ) ) ; } string location header = location headers . get ( __num__ ) ; return response . get request url ( ) . tourl ( location header ) ;
retrieve the invoice and make sure it belongs to the right account,final invoice item model dao invoice item = transactional . get by id ( invoice item id . to string ( ) @$ context ) ; if ( invoice item == null ) { throw new invoice api exception ( error code . invoice_item_not_found @$ invoice item id ) ; } transactional . update item fields ( invoice item id . to string ( ) @$ amount @$ null @$ null @$ context ) ; return null ;
map the conversion function over all bids .,bid bid = c . element ( ) ; c . output ( new bid ( bid . auction @$ bid . bidder @$ bid . price @$ bid . date time @$ c . side input ( side input map ) . get ( bid . bidder % configuration . side input row count ) ) ) ;
verify that undeploying a nonexistent job from a host fails,final string output = cli ( __str__ @$ __str__ @$ bogus_job . to string ( ) @$ test host ( ) ) ; final job deploy response job deploy response = json . read ( output @$ job deploy response . class ) ; assert equals ( job deploy response . status . job_not_found @$ job deploy response . get status ( ) ) ;
creates an edge to ' h ',while ( l != e ) { edge b = new edge ( ) ; b . info = edge . exception ; b . successor = h ; if ( ( l . status & label . jsr ) == __num__ ) { b . next = l . successors ; l . successors = b ; } else { b . next = l . successors . next . next ; l . successors . next . next = b ; } l = l . successor ; }
write the private key to the specified file .,pkcs8 encoded key spec pkcs8 encoded key spec = new pkcs8 encoded key spec ( private key . get encoded ( ) ) ; file output stream private key output stream = new file output stream ( dir + file . separator + private key name ) ; private key output stream . write ( pkcs8 encoded key spec . get encoded ( ) ) ; private key output stream . close ( ) ;
make sure if it is a copied buffer .,actual value . set byte ( __num__ @$ ( byte ) ( actual value . get byte ( __num__ ) + __num__ ) ) ; assert false ( buffer . get byte ( i ) == actual value . get byte ( __num__ ) ) ; actual value . release ( ) ;
carry any resulting overflow all the way to the end .,for ( int i = __num__ ; i < assignments . length ; i ++ ) { if ( assignments [ i ] >= dimensions [ i ] ) { assignments [ i ] = __num__ ; if ( i < assignments . length - __num__ ) { assignments [ i + __num__ ] ++ ; } } else { break ; } } return assignments ;
ensure data getting federated from managing node,long start = membermx bean . get member up time ( ) ; geode awaitility . await ( ) . until asserted ( ( ) -> assert that ( membermx bean . get member up time ( ) ) . is greater than ( start ) ) ;
confirm current cluster is imbalanced on all fronts :,assert false ( verify nodes balanced in each zone ( current cluster ) ) ; assert false ( verify zones balanced ( current cluster ) ) ; partition balance current pb = new partition balance ( current cluster @$ current stores ) ;
